trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1856,False,"{'a': 0.999, 'e': 0.15615149531861147}",25,-35,50.054977305962765,"{0: 55, 1: 1, 2: 4, 3: 0, 4: 0}",0
1857,False,"{'a': 0.999, 'e': 0.15599534382329286}",35,21,12.59275419105149,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1858,False,"{'a': 0.999, 'e': 0.15583934847946956}",30,15,19.206588315869677,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1859,False,"{'a': 0.999, 'e': 0.1556835091309901}",20,13,15.155353307506168,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.999, 'e': 0.1555278256218591}",20,7,8.242558152539502,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1861,False,"{'a': 0.999, 'e': 0.15537229779623724}",25,19,12.81345291692396,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.999, 'e': 0.15521692549844102}",20,15,5.798701203643402,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.999, 'e': 0.15506170857294257}",25,10,29.8091392514942,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.999, 'e': 0.1549066468643696}",30,17,19.712470113956,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1865,False,"{'a': 0.999, 'e': 0.15475174021750526}",20,10,18.94624292097149,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.999, 'e': 0.15459698847728776}",25,6,12.181378418133527,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1867,False,"{'a': 0.999, 'e': 0.15444239148881048}",25,9,-0.5664394925343403,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
1868,False,"{'a': 0.999, 'e': 0.15428794909732166}",20,-2,22.75566047853067,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",0
1869,False,"{'a': 0.999, 'e': 0.15413366114822433}",20,8,-25.30860800220995,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1870,False,"{'a': 0.999, 'e': 0.1539795274870761}",20,3,10.715615958053844,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1871,False,"{'a': 0.999, 'e': 0.15382554795958903}",25,13,-20.91874842522956,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1872,False,"{'a': 0.999, 'e': 0.15367172241162944}",20,6,17.205364276565845,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1873,False,"{'a': 0.999, 'e': 0.1535180506892178}",20,1,24.797009316680246,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1874,False,"{'a': 0.999, 'e': 0.1533645326385286}",20,-5,-0.3320496041198313,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1875,False,"{'a': 0.999, 'e': 0.15321116810589006}",20,10,16.527419531190105,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.999, 'e': 0.15305795693778418}",20,6,29.330951854089456,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.999, 'e': 0.1529048989808464}",25,4,28.819958453021698,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1878,False,"{'a': 0.999, 'e': 0.15275199408186554}",25,13,23.18282728239278,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.999, 'e': 0.15259924208778367}",25,-8,50.71815152727211,"{0: 32, 1: 0, 2: 1, 3: 0, 4: 0}",0
1880,False,"{'a': 0.999, 'e': 0.1524466428456959}",20,-7,20.514099766268004,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 0}",0
1881,False,"{'a': 0.999, 'e': 0.1522941962028502}",25,18,14.792317971312183,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.999, 'e': 0.15214190200664734}",20,-6,31.94493261808736,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",0
1883,False,"{'a': 0.999, 'e': 0.1519897601046407}",20,5,24.407665276734175,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.999, 'e': 0.15183777034453605}",25,15,20.91750051241456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.999, 'e': 0.15168593257419152}",25,17,13.956162173637452,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.999, 'e': 0.15153424664161733}",25,5,36.42926297432393,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.999, 'e': 0.15138271239497572}",25,9,5.143108521994288,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1888,False,"{'a': 0.999, 'e': 0.15123132968258074}",25,10,22.171748742711685,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.999, 'e': 0.15108009835289815}",25,-1,15.76911816429625,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 0}",1
1890,False,"{'a': 0.999, 'e': 0.15092901825454527}",20,12,3.412578853521102,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1891,False,"{'a': 0.999, 'e': 0.1507780892362907}",30,13,20.00429582732567,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1892,False,"{'a': 0.999, 'e': 0.1506273111470544}",25,3,-10.510757794908969,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1893,False,"{'a': 0.999, 'e': 0.15047668383590737}",20,-1,19.542170645675686,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
1894,False,"{'a': 0.999, 'e': 0.15032620715207146}",25,-3,36.30883363601992,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",0
1895,False,"{'a': 0.999, 'e': 0.15017588094491938}",25,15,17.04535974150767,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.999, 'e': 0.15002570506397447}",30,12,14.810916480177848,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1897,False,"{'a': 0.999, 'e': 0.1498756793589105}",25,19,7.830754083070102,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.999, 'e': 0.14972580367955157}",20,14,13.343499065797406,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.999, 'e': 0.14957607787587204}",35,7,37.495506258284614,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
1900,False,"{'a': 0.999, 'e': 0.14942650179799616}",20,12,-38.51036896271249,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1901,False,"{'a': 0.999, 'e': 0.14927707529619816}",25,15,-23.179759962969186,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1902,False,"{'a': 0.999, 'e': 0.14912779822090197}",20,12,14.238216932725942,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.999, 'e': 0.14897867042268106}",20,13,15.538344495170419,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.999, 'e': 0.14882969175225838}",20,12,19.673674820628158,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.999, 'e': 0.14868086206050612}",20,9,24.225679418439316,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.999, 'e': 0.1485321811984456}",20,-7,20.067080884844724,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 0}",0
1907,False,"{'a': 0.999, 'e': 0.14838364901724718}",20,6,29.058837357720233,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.999, 'e': 0.14823526536822992}",25,14,18.53473931947602,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.999, 'e': 0.1480870301028617}",35,1,-43.21868645064788,"{0: 30, 1: 1, 2: 1, 3: 0, 4: 2}",1
1910,False,"{'a': 0.999, 'e': 0.14793894307275884}",25,10,10.55569274208611,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1911,False,"{'a': 0.999, 'e': 0.14779100412968607}",30,5,45.44659328144913,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.999, 'e': 0.1476432131255564}",25,5,30.80053178962183,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.999, 'e': 0.14749556991243082}",20,2,2.0825968028257167,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1914,False,"{'a': 0.999, 'e': 0.1473480743425184}",25,11,23.53250542856322,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.999, 'e': 0.14720072626817587}",30,16,14.553137042347544,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1916,False,"{'a': 0.999, 'e': 0.1470535255419077}",25,11,24.659116517643515,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.999, 'e': 0.1469064720163658}",20,12,15.375613199239893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.999, 'e': 0.14675956554434944}",25,-37,-2.933136799790267,"{0: 57, 1: 1, 2: 2, 3: 0, 4: 2}",0
1919,False,"{'a': 0.999, 'e': 0.14661280597880508}",30,22,14.347064903340842,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.999, 'e': 0.14646619317282628}",30,12,12.309770261035693,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1921,False,"{'a': 0.999, 'e': 0.14631972697965345}",30,15,29.850445926963214,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.999, 'e': 0.1461734072526738}",30,4,25.77836056691407,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 0}",1
1923,False,"{'a': 0.999, 'e': 0.14602723384542113}",30,18,8.984855888040794,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1924,False,"{'a': 0.999, 'e': 0.1458812066115757}",20,16,9.310629017325656,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.999, 'e': 0.14573532540496412}",20,13,4.001993403232806,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1926,False,"{'a': 0.999, 'e': 0.14558959007955916}",20,13,14.596460825531896,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.999, 'e': 0.1454440004894796}",25,16,9.646788866215301,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.999, 'e': 0.14529855648899012}",20,-1,20.862176864306345,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1929,False,"{'a': 0.999, 'e': 0.14515325793250114}",25,13,-16.230761425368456,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1930,False,"{'a': 0.999, 'e': 0.14500810467456862}",20,8,11.454365065723369,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1931,False,"{'a': 0.999, 'e': 0.14486309656989407}",30,14,16.486292007615706,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1932,False,"{'a': 0.999, 'e': 0.14471823347332416}",25,5,23.644498561636716,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1933,False,"{'a': 0.999, 'e': 0.14457351523985085}",30,11,37.22271238905438,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.999, 'e': 0.144428941724611}",20,12,2.9923680893748736,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1935,False,"{'a': 0.999, 'e': 0.14428451278288637}",20,-6,-1.8461760040922037,"{0: 22, 1: 0, 2: 4, 3: 0, 4: 0}",0
1936,False,"{'a': 0.999, 'e': 0.1441402282701035}",25,8,-27.522888587557674,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1937,False,"{'a': 0.999, 'e': 0.1439960880418334}",25,18,13.930482855226956,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.999, 'e': 0.14385209195379156}",20,16,9.9124271334424,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.999, 'e': 0.14370823986183776}",25,13,18.753740772316192,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.999, 'e': 0.14356453162197594}",20,8,25.194812946505138,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.999, 'e': 0.14342096709035396}",25,14,7.002544225494494,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1942,False,"{'a': 0.999, 'e': 0.1432775461232636}",25,8,33.8262751205489,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.999, 'e': 0.14313426857714034}",20,12,15.114616206759907,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.999, 'e': 0.1429911343085632}",25,10,22.437512446797403,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.999, 'e': 0.14284814317425462}",20,10,-6.70452607859025,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1946,False,"{'a': 0.999, 'e': 0.14270529503108037}",20,10,9.33478903880533,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1947,False,"{'a': 0.999, 'e': 0.1425625897360493}",30,8,20.46308727091465,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1948,False,"{'a': 0.999, 'e': 0.14242002714631324}",30,20,20.76609410132901,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.999, 'e': 0.14227760711916693}",25,15,9.303065613430064,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1950,False,"{'a': 0.999, 'e': 0.14213532951204777}",20,-1,27.69448023043276,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1951,False,"{'a': 0.999, 'e': 0.14199319418253573}",20,9,22.52065888377501,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.999, 'e': 0.1418512009883532}",30,21,16.19137721638081,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.999, 'e': 0.14170934978736482}",25,14,22.322510745971567,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.999, 'e': 0.14156764043757747}",20,8,11.24829504938733,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1955,False,"{'a': 0.999, 'e': 0.1414260727971399}",30,18,25.427979558617288,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.999, 'e': 0.14128464672434274}",20,15,9.196439274967489,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.999, 'e': 0.1411433620776184}",30,20,18.64213016972425,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.999, 'e': 0.14100221871554078}",20,10,20.69396639285415,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.999, 'e': 0.14086121649682523}",20,16,5.708125881677893,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.999, 'e': 0.14072035528032842}",25,11,16.927334500793382,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1961,False,"{'a': 0.999, 'e': 0.1405796349250481}",25,14,-44.08849181043364,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1962,False,"{'a': 0.999, 'e': 0.14043905529012304}",30,16,18.756525566346674,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.999, 'e': 0.14029861623483292}",25,20,9.807122596145708,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.999, 'e': 0.1401583176185981}",25,19,11.912501045182605,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.999, 'e': 0.1400181593009795}",25,12,23.788418784087966,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.999, 'e': 0.1398781411416785}",25,10,-8.247283256373139,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1967,False,"{'a': 0.999, 'e': 0.13973826300053682}",30,20,15.672928157669752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.999, 'e': 0.13959852473753628}",35,17,27.15498435460815,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.999, 'e': 0.13945892621279876}",30,9,-6.01179298841725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1970,False,"{'a': 0.999, 'e': 0.13931946728658595}",20,10,13.75107628688309,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'a': 0.999, 'e': 0.13918014781929938}",25,11,25.558901225854655,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.999, 'e': 0.13904096767148008}",25,17,15.241956189377746,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.999, 'e': 0.1389019267038086}",25,12,23.486518237905603,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.999, 'e': 0.13876302477710478}",30,13,22.3244604586857,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1975,False,"{'a': 0.999, 'e': 0.13862426175232767}",20,13,10.957209745037229,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.999, 'e': 0.13848563749057535}",20,10,20.660201763359836,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.999, 'e': 0.13834715185308477}",20,8,14.622052034687794,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.999, 'e': 0.1382088047012317}",25,7,34.342686478170066,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'a': 0.999, 'e': 0.13807059589653045}",30,16,15.093829512097845,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1980,False,"{'a': 0.999, 'e': 0.13793252530063393}",35,20,21.984008708435045,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1981,False,"{'a': 0.999, 'e': 0.1377945927753333}",20,10,-22.76692558957093,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1982,False,"{'a': 0.999, 'e': 0.13765679818255797}",25,15,21.21523423245916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.999, 'e': 0.1375191413843754}",25,-1,39.647405426073796,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1984,False,"{'a': 0.999, 'e': 0.13738162224299102}",20,13,10.978311488521069,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.999, 'e': 0.13724424062074803}",30,20,19.062087208219058,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.999, 'e': 0.1371069963801273}",20,7,14.006208133539218,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1987,False,"{'a': 0.999, 'e': 0.13696988938374716}",25,-17,-17.533080127440634,"{0: 37, 1: 0, 2: 3, 3: 1, 4: 1}",0
1988,False,"{'a': 0.999, 'e': 0.1368329194943634}",25,6,21.103165854849593,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1989,False,"{'a': 0.999, 'e': 0.13669608657486904}",30,10,33.5842041027704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.999, 'e': 0.13655939048829419}",20,6,14.396112885093046,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1991,False,"{'a': 0.999, 'e': 0.1364228310978059}",20,2,21.881509643594143,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.999, 'e': 0.13628640826670807}",35,13,29.283319565117207,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1993,False,"{'a': 0.999, 'e': 0.13615012185844136}",25,10,-24.051232257479622,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1994,False,"{'a': 0.999, 'e': 0.13601397173658292}",20,5,28.951990904151206,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.999, 'e': 0.13587795776484635}",30,12,12.911449904745888,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1996,False,"{'a': 0.999, 'e': 0.1357420798070815}",25,15,20.081276465844063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.999, 'e': 0.13560633772727443}",20,9,23.493185393742486,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.999, 'e': 0.13547073138954716}",25,19,12.446895228002651,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.999, 'e': 0.1353352606581576}",20,6,23.277709779537027,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.999, 'e': 0.13519992539749945}",25,11,16.28813293273225,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2001,False,"{'a': 0.999, 'e': 0.13506472547210194}",20,10,19.858481187826772,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.999, 'e': 0.13492966074662985}",20,8,22.53004423012107,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.999, 'e': 0.13479473108588322}",25,13,23.793272820326713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.999, 'e': 0.1346599363547973}",25,10,5.990465689368159,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
2005,False,"{'a': 0.999, 'e': 0.13452527641844253}",20,8,24.01814754999624,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.999, 'e': 0.1343907511420241}",25,10,29.909702316120903,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.999, 'e': 0.13425636039088207}",35,-4,49.810602350178065,"{0: 37, 1: 0, 2: 2, 3: 0, 4: 0}",0
2008,False,"{'a': 0.999, 'e': 0.13412210403049118}",20,-3,-40.51629347994516,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 1}",0
2009,False,"{'a': 0.999, 'e': 0.1339879819264607}",20,12,12.936269382030924,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.999, 'e': 0.13385399394453423}",25,17,15.584159822977728,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'a': 0.999, 'e': 0.13372013995058968}",25,18,-29.55143595384677,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
2012,False,"{'a': 0.999, 'e': 0.1335864198106391}",20,10,16.666811521327144,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.999, 'e': 0.13345283339082847}",20,12,17.297067279066553,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.999, 'e': 0.13331938055743764}",20,8,5.178495739641937,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2015,False,"{'a': 0.999, 'e': 0.1331860611768802}",25,15,20.464031696421063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.999, 'e': 0.13305287511570332}",30,19,20.632481792230486,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.999, 'e': 0.1329198222405876}",25,11,16.517651777379175,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2018,False,"{'a': 0.999, 'e': 0.13278690241834704}",25,14,23.314864265513396,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.999, 'e': 0.13265411551592868}",20,10,17.11280481426511,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.999, 'e': 0.13252146140041274}",25,12,18.7813092257333,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.999, 'e': 0.13238893993901232}",20,6,26.798248301787915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.999, 'e': 0.13225655099907332}",25,8,-2.8307059496685985,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2023,False,"{'a': 0.999, 'e': 0.13212429444807425}",30,-7,-6.327445708947375,"{0: 33, 1: 0, 2: 3, 3: 0, 4: 1}",0
2024,False,"{'a': 0.999, 'e': 0.1319921701536262}",25,15,-32.11678134196986,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
2025,False,"{'a': 0.999, 'e': 0.13186017798347255}",25,14,-8.825955049935908,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
2026,False,"{'a': 0.999, 'e': 0.13172831780548908}",20,13,-9.71329004247335,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
2027,False,"{'a': 0.999, 'e': 0.13159658948768357}",25,15,18.24950532711303,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.999, 'e': 0.1314649928981959}",20,5,27.57857129766304,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.999, 'e': 0.1313335279052977}",20,11,3.3933926688957454,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2030,False,"{'a': 0.999, 'e': 0.13120219437739242}",25,11,2.9475550428142174,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2031,False,"{'a': 0.999, 'e': 0.13107099218301502}",30,17,25.18680750221996,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.999, 'e': 0.130939921190832}",20,16,7.158415709874328,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.999, 'e': 0.13080898126964116}",25,19,12.371913336200418,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.999, 'e': 0.13067817228837153}",20,4,29.467837369267443,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.999, 'e': 0.13054749411608316}",30,16,21.718366629109898,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.999, 'e': 0.13041694662196707}",20,7,-29.6972017517272,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
2037,False,"{'a': 0.999, 'e': 0.1302865296753451}",20,2,18.27821614711641,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.999, 'e': 0.13015624314566976}",20,-14,48.31738722198266,"{0: 33, 1: 0, 2: 1, 3: 0, 4: 0}",0
